longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target,prediction
-121.61618956377858,38.81146581806756,23.385399286240208,3615.9856545086363,1147.115227022751,1923.5160336794154,948.9772106594706,1.9436745688878583,3.5805934041728675,0.2941172873226267,2.18820083472014,True,False,False,False,89600.0,108666.66666666667
-116.9581758478115,33.01235372214908,45.45001536430254,425.9866517484823,306.5118275993989,500.2569590695275,227.71329964489425,1.9392883424776874,2.9491473440673612,0.400256853838453,2.4716064321494953,False,False,False,True,262500.0,156370.0
-118.07086715747513,33.51862156299206,18.43162823636097,2278.084550642963,423.6297477246857,1341.9884639658444,366.0267577914443,5.541631205849793,5.108214960758482,0.17481701470291983,3.727485844704464,False,False,False,False,225800.0,237436.66666666666
-120.44078589619775,37.831152522430344,17.360240800190514,3691.1031830833026,551.7091153796616,1429.908185453659,500.8248862347634,5.821084853460153,7.5974475753940816,0.14058303547695533,3.0157727809446033,True,False,False,False,248600.0,215423.33333333334
-121.53082336667933,39.284579233112694,12.816221609656825,1554.8749631079293,453.8857955645771,698.6479254474631,388.5410693658034,1.5784622324458215,3.843676460477273,0.2745131317485071,2.1867766643182063,True,False,False,False,72500.0,80496.66666666667
-120.23284054474534,37.01910015067484,42.18794243303696,1397.568278200602,245.6545458265134,352.10519450406287,222.58053227120368,1.8101168223240351,5.738394053794639,0.1917306003937495,2.900276060836556,True,False,False,False,52300.0,81913.33333333333
-122.13256425252553,37.26577549895195,17.72981523316748,2487.2845720101814,523.3386435756017,2464.796169321111,600.7509629999965,3.5312015165755075,4.619144982509421,0.23450308582847035,4.002988319673792,False,False,False,False,158000.0,197600.0
-118.17920969825549,34.51248812195314,43.76613744290232,3451.5269557392157,703.6839920040586,1635.9476094373044,582.4478411199792,4.144791979682113,5.112273349563427,0.18839425556162756,2.1406715368684757,False,False,False,False,258800.0,379406.73333333334
-118.0657262315362,33.82840859573182,23.852142445237057,3974.3223519665025,894.5874932483424,2198.486802629924,795.4589715385456,4.047347526948846,4.691822917688796,0.21322700736149644,2.678594557612267,False,False,False,False,191000.0,210383.33333333334
-121.84547114623857,37.435326874140515,13.072034296644564,461.0514970320777,150.38451427692198,177.5376152422457,91.37422036228766,2.886826095453497,4.504055111628479,0.3398730053529443,1.5100714545065514,False,False,False,False,112500.0,274633.43333333335
-116.71532059130953,33.93507135485711,21.754361218668283,1244.0695540186885,215.21454831205295,1012.5194226737875,256.74093697589024,2.253302522462034,4.615124091169902,0.1878633457820525,4.132659573097609,True,False,False,False,81300.0,85140.0
-117.97931188273282,33.5905498071909,36.84099011966912,2162.3216546124518,330.5822777934284,1373.399326302282,402.9871223177173,4.844177544652199,5.730742731812255,0.17722131241925324,3.367296399426235,False,False,False,False,185700.0,200040.0
-122.18895008459508,37.66882741243436,52.238237211412404,2601.13649783292,1270.6740155048299,1685.285997146352,1064.3518914536385,1.8641589091123796,2.779085145734335,0.46412150125309926,1.5201993121879422,False,False,True,False,225000.0,274940.06666666665
-120.22136659211012,39.20360962617479,21.030956158155664,1638.5962361647973,246.64021154913632,273.34087315713373,107.95176687978056,4.896408055373007,16.648192734523747,0.1669613651289103,2.6004712843718067,True,False,False,False,146900.0,169863.33333333334
-118.25703408630878,33.79354580203287,48.69205318450811,365.8352656062739,154.93849282671943,383.2260774083835,88.3691290756779,2.1622847995744965,2.5811543487219337,0.4866569231849518,4.81782093523017,False,False,False,False,158300.0,150463.36666666667
-118.97399823113892,36.18790513405801,28.112759423256662,477.1691170242127,152.53992459128253,206.67383296633932,154.49722277328544,1.1016105422682405,2.796140855992694,0.4015260045805079,2.3535672873832616,True,False,False,False,63800.0,68293.3
-120.68604546051,34.71070484892413,14.059737348546342,6575.401420056784,1227.0978511413468,3018.875937815837,976.0831176824543,3.2250056923560297,6.288318329981059,0.18122059089758807,2.8357805283791278,False,False,False,False,280200.0,203136.66666666666
-116.73562533261399,32.341666348014726,17.877352945276236,2352.517306806025,584.2467779440249,1531.6451421641227,523.6249219240208,1.9164477658060974,3.7023962226058162,0.265127992381831,3.118989324273414,False,False,False,True,132800.0,119343.33333333333
-118.05771354726978,34.272762462331485,29.448690624577836,2970.5438573683296,850.699046132899,2153.8021576890087,805.1296967485869,4.18996409235341,4.377852993430279,0.24375247849649168,2.554360120275396,False,False,False,False,196400.0,231816.66666666666
-117.33307832350765,32.93847991687226,25.35351046963639,913.9930365501591,132.314037243018,348.7569489950041,221.6940917847797,3.2946139251377424,3.803475638271091,0.26697305564735746,1.4587389749534732,False,False,False,True,362500.0,243583.43333333332
-118.28286074490005,33.916612976603375,18.372862852629748,1010.1815250591376,478.2486388094377,1079.5670527371742,418.31577226387407,2.903645393543341,2.79404443088572,0.32653115473534716,1.986052239054116,False,False,False,False,276300.0,190923.33333333334
-119.51447764846404,36.59343105856386,18.141874832241726,2090.4055854658527,381.7025255883044,432.32974407950314,302.27395003469496,1.656113677833576,4.314831307955934,0.21841133526803333,1.7322645320608212,True,False,False,False,72800.0,95516.66666666667
-118.31499132200993,33.84137993482645,27.98481389655189,3547.6372321083,930.2862429486728,1633.1364768248618,857.4386313381434,5.798251717652938,4.226053081097122,0.2450984269002397,2.1274478393885716,False,False,False,False,500001.0,407396.9
-118.28567798573202,33.76057266287069,33.69744583270011,1144.3177582156445,119.11512170879605,440.57329702396936,233.2051112769696,4.851732114679217,5.517819216009096,0.18322366947845425,3.597632944421618,False,False,False,False,186800.0,215990.0
-119.7761836615534,36.45714637684459,36.617822286605865,1498.848596478776,271.9008309436407,764.9576762956548,221.60111325932684,2.1749549263541406,5.7170851818670885,0.18784689454855857,3.0268343935869746,True,False,False,False,61000.0,69686.66666666667
-118.57976114775947,34.237520373797956,43.5099660113072,1624.9951149744736,205.29699338221928,919.5391956812416,308.85842613606536,9.248348818932518,6.603935382700864,0.15356289547507965,2.7807151909745285,False,False,False,False,500001.0,485764.1
-117.94496409696765,33.96434356129043,35.96292939846326,1250.4940162330026,286.8463301001449,873.7195864322053,277.6062869025133,5.761173071001546,6.0199258186355555,0.16790000658820295,3.372039189071794,False,False,False,False,207300.0,251953.33333333334
-117.18522007832833,33.83454962271501,40.49926500309195,2159.243685364137,562.1739053072207,1251.4586523205185,470.853568471751,2.013742527257516,4.432892175848745,0.25321301766213067,3.471478246290616,True,False,False,False,69900.0,88993.33333333333
-122.4042749898619,37.75699415140203,6.04170776391614,3310.827834228743,684.4168081771105,1734.8940664719821,580.2841219319132,4.8608703563396105,5.588765970591057,0.19429432805519228,2.5988752658746614,False,False,False,True,258100.0,274900.0
-122.3084576367169,37.164760904628466,24.701159338812058,2398.616372931536,714.9024118128083,1410.356450596412,700.9065053709783,3.2909131295451264,3.6822600967899186,0.2850127836250286,2.816543706113733,False,False,False,False,225000.0,241953.33333333334
-121.18356502208577,38.539721594288906,17.977574987809874,2807.3971633931296,412.0907367957793,1086.1784208926558,391.9493176118055,4.352841404679183,6.823057102961855,0.15928992809335288,2.9352629941996584,True,False,False,False,270600.0,175283.33333333334
-118.36724783863973,34.47200403320969,22.990551906187232,1686.4577056773874,605.2645012669016,1942.863324752729,517.9762543223727,3.1754255989861906,3.844902037602214,0.2632901087915186,3.354535695990688,False,False,False,False,202000.0,176486.66666666666
-118.17745972547979,34.26600097705573,35.27367391366365,2060.9399788150567,1077.4536166646692,3436.1820964329786,885.1420838750673,2.421430824235893,2.696479328460853,0.4610564967096796,3.9289185399105255,False,False,False,False,158300.0,186430.03333333333
-121.82271983739699,38.27361517914637,30.37341956537739,2794.3445136681166,430.21811902665877,1015.053980221307,456.4914349745124,2.0250459715852984,4.665948780302167,0.21949510978304285,2.191977656380028,True,False,False,False,92900.0,106840.0
-117.65234828577678,33.459349762801835,24.509359180161432,617.9043640928635,139.48521208457038,490.8157902628866,228.05427540176663,4.724154998808914,4.727840386849401,0.22286212701686042,2.4570216255069672,False,False,False,False,225000.0,271686.76666666666
-117.71768643451925,33.784982841736586,21.694231161352114,2965.2742911777673,718.9532228086229,1814.0893618450882,612.8405662425217,3.3085782908745944,4.690187787893207,0.24361887896658596,3.0147231420377456,False,False,False,False,216900.0,196216.66666666666
-117.96410611499115,33.92612166935189,16.61917843403918,5643.536074103307,843.2214976885352,2636.682304101957,912.1815793544682,5.26867688076952,6.254255483175714,0.16127961994044956,2.761362021073332,False,False,False,False,231900.0,291120.0
-124.15391959458418,40.04006932780301,31.12518371215202,3104.4218828589724,545.4144988018339,1193.2966447990414,513.2588973905636,2.146103235505954,6.073506800611869,0.19109525572036554,2.304466004203618,False,False,False,False,82400.0,94986.66666666667
-118.27362955102438,34.14750207255082,38.614442783198506,1402.5117060425443,206.84204561452404,694.3712640826243,206.96809594259352,5.887899530752402,5.770718733605506,0.17247097546655488,2.696938082329339,False,False,False,False,330700.0,330736.6666666667
-118.7282464663086,34.55508184006908,26.923148296448396,1680.853010307353,180.46854857163157,1010.3969815006698,255.79710951304557,5.045039998793965,5.294972099809231,0.16498139669384929,3.953433918563906,False,False,False,False,185200.0,208016.7
-122.23540178917878,38.21402386886277,51.75581432115736,1618.0204947594061,454.26903692009887,711.9213303565066,341.20644604137834,1.5265050785555156,4.41052137367159,0.24319738304378666,1.9850881592726894,False,False,True,False,156900.0,148523.33333333334
-120.43667754022451,36.65495234722223,26.132636752171116,1414.5919138547974,236.73204062353201,429.131662632195,139.49937800070433,2.390104983417304,5.705018117049578,0.21743805203388578,3.6131816610991803,True,False,False,False,90600.0,81786.66666666667
-118.2373356124226,34.214990430005095,24.53338761151357,1941.7417671109558,488.01939818445516,1752.8406900487819,586.8043742350134,3.0925851897463836,4.069159935060056,0.235536409495607,4.157415608620266,True,False,False,False,170000.0,166373.33333333334
-117.74827414496998,34.12092334865238,27.574557611744414,2230.9480592869877,525.8384423020568,1789.129020173772,420.0012976280056,3.636287993043105,4.986666917596646,0.21590298400310431,3.765335765466606,False,False,False,False,180400.0,162093.33333333334
-120.13795216833401,39.15520046094351,21.91044797229444,2522.5419162066105,604.5078865126204,326.1950625783735,201.65037130567387,2.5985195714233473,16.94356010377064,0.22297192315469114,2.6882715127438885,True,False,False,False,87500.0,117456.66666666667
-121.21299109630844,38.57334294868891,17.576690944062612,7659.7865173422,1552.8846969462816,3829.532915814049,1541.6526377901562,3.667608383648923,5.537408491323729,0.20190694154072514,2.63610928419277,True,False,False,False,98600.0,146333.33333333334
-121.72430687351765,36.804555066011595,20.796690518105564,2324.9344296951276,700.6298391874656,3287.4820349470406,710.5157611111281,2.8472239614705357,3.731609546341056,0.29660962041130906,4.222319050519382,False,False,False,False,136900.0,146890.0
-117.17401782556333,34.13076184471431,27.128195186372693,2280.8910326192745,501.1338070192393,1396.6230372882872,394.0200583494187,3.3099868640339425,5.683255989949106,0.17077905408118568,4.030912078506264,True,False,False,False,90300.0,96483.33333333333
-122.72136741883916,38.90538286269569,42.76819231414321,-12.375504944778939,50.59644904814203,10.880593988870814,31.177818255898597,2.344928384196621,3.1774489369340984,0.19846160246482078,3.274022957328011,True,False,False,False,72500.0,141716.66666666666
-119.84374563480483,36.6195160938785,18.854819316412573,3118.6402438954065,474.5858511008461,1241.1780580475915,352.2749353542503,3.050456662145329,5.677812595024021,0.1895331877293812,3.2565195666826803,True,False,False,False,89500.0,83836.66666666667
-118.3206758785113,34.22333304824312,46.12797192218049,2028.2590642795062,494.6321533022751,1173.5235797743944,337.72953526826876,3.0971407610946713,5.346333305340903,0.18358271873538423,2.9071790532809243,False,False,False,False,140400.0,182983.33333333334
-118.22293582640978,33.733725517064826,46.45453015857301,1489.6927297408974,219.64723735860863,754.9710344612052,232.99144262050592,5.565550478902496,4.928661353491335,0.16198574559359924,2.239054507301016,True,False,False,False,234000.0,242896.66666666666
-117.25735112378919,33.15652074893424,23.871045917646363,3741.92529027073,507.1459953066078,1778.454555543692,512.6772264424715,5.407437427629772,6.586115528238322,0.14671687050735455,2.968851981093352,False,False,False,True,212500.0,277383.3333333333
-118.56215596528622,34.43882876838176,42.04742877042957,1554.7479461893224,325.6232139145864,958.3290295042632,411.11549501379517,2.2248614290707622,4.623046606222074,0.20038363547425275,2.8334299177721083,False,False,False,False,203800.0,172126.66666666666
-117.92534222541262,33.62216719600778,24.50600222349561,2788.0221397183923,546.9470797239475,1610.5187382839372,443.3554509930058,5.416621942671731,6.688216134668361,0.1668994456852705,3.1486219851152764,False,False,False,False,273400.0,251720.0
-118.48624762535215,34.19562753314177,26.004675753594285,6424.767464997295,1619.9533928178907,2643.664244220347,1599.5350069421006,3.761090316494242,4.290969188882086,0.2680163085299665,1.739400900612397,False,False,False,False,500001.0,317200.06666666665
-119.45754278208067,36.83066980132625,5.576368292790317,965.4849816091214,324.98103666206885,658.8149338361344,342.5785894536712,1.8485002588065542,3.088417566031905,0.30318477175705727,2.0317423227270766,True,False,False,False,113400.0,96023.33333333333
-118.06985185662184,34.14172828983462,26.536392203656792,1672.0654745091392,398.51406916305154,1000.9038428536835,409.95612959588846,5.508273750870733,6.3189849975339865,0.15974482742286064,2.910439636766839,False,False,False,False,243400.0,288626.6666666667
-117.22756867629965,33.34910405886589,10.867630736032803,3416.587224222349,899.8635946265446,1522.521618149339,748.6457928201836,2.4792488287347174,4.82814034785059,0.2526850194792039,2.360115337882958,False,False,False,False,92000.0,175690.06666666668
-114.70840353420846,33.32208049962916,26.724252496316144,-329.78867565760936,72.88396691237709,149.12366621334115,25.964149340093496,0.3710425264974405,5.692643955760304,0.1645090963907499,1.6569280113854734,True,False,False,False,275000.0,137793.43333333332
-121.95909955871575,37.92496291930743,30.88395368092958,2783.7419899100673,927.9462925126319,1398.6531095830144,752.1365293597579,1.3458657301420522,3.299142847847727,0.3399026069748462,1.6873244812852841,False,False,True,False,193800.0,234200.0
-118.21048462672304,33.92624467649716,32.91544472551218,1024.0911459059262,254.03808991436577,1059.1636929163801,253.5196216865817,1.7397231754187397,4.1218461904867905,0.2882647014931433,4.444576475062889,False,False,False,False,114800.0,122116.66666666667
-121.93255796849844,37.73762585104778,46.16570185298981,1581.3893566695385,227.30207490723518,554.7045577266595,317.00813656131396,2.808734547820686,6.0951875422522495,0.17700863734891326,2.1326944791457403,False,False,True,False,202700.0,206303.36666666667
-118.2686570650068,34.01505310672606,34.342454155209566,5143.139850776271,835.0114049123125,1931.6812328027736,807.0957073461973,4.627236322288302,6.326716300190468,0.17351570236776992,2.5331174190406536,True,False,False,False,295000.0,212410.0
-122.49631221318137,38.79198415307778,21.982238844146337,2259.170568973798,531.4403337248904,776.9800777801933,351.1635517710396,4.2171128156695765,6.3478521587372105,0.18784078076456226,2.527873155507509,False,False,False,False,211700.0,240486.7
-118.04114862028973,34.741313604098316,8.882013318988033,4866.675295699843,819.7238152492234,2338.243079785768,706.9400438094968,6.284849282002163,6.393733400013128,0.15245948619109573,3.3401039758559223,True,False,False,False,311600.0,210870.0
-118.21345762637448,33.97258491238319,36.59481043096633,465.71521067842286,154.66766056997176,343.65648526365055,211.0483225913451,4.710466866354129,4.255047060128344,0.2421669443745002,2.525015473454168,False,False,False,False,185800.0,215683.36666666667
-116.91579581993774,32.4360096853562,44.94853351036211,2185.0246784947267,476.5115145425322,1194.936157480991,486.870753517428,2.2653183931171763,4.7989931485061295,0.23010745130091448,2.510920069357321,False,False,False,True,140600.0,135566.66666666666
-119.13399567265857,35.277933147501,40.57590920293164,2119.2598423480226,368.2902442087696,964.4709425957778,447.0186717533524,4.188810023788054,4.991023421306065,0.19933319415515663,2.6048630718053882,True,False,False,False,81300.0,128223.33333333333
-122.12666478340412,37.89245733739724,50.54172036350949,2968.0445948034885,786.0209550015544,1197.2972300587433,721.7856956829556,5.436711323842597,4.734064718772099,0.2383096227273227,1.9041409000923497,False,False,True,False,500001.0,386046.9666666667
-121.99782950944889,37.77111313580782,35.654064472998925,2559.459097384962,331.80029766146436,977.1242099081754,364.6029621370042,3.0814207951977672,4.954697875362222,0.20472701778601235,2.779078761044829,False,False,False,True,211800.0,218983.36666666667
-118.14294506604983,34.19665274751585,2.8734800843091293,912.7015218808571,190.6178581198096,1259.974193453206,175.2832492321439,3.752773634807105,5.707302972582714,0.20139260583906896,9.334747691032224,False,False,False,False,171900.0,147803.33333333334
-121.90956382918499,37.448086143841486,32.864382993498836,2906.3106949494736,548.7725557215341,1928.4593449755814,518.6279672871547,5.098124496054467,5.833713881591911,0.16776432059376525,4.094628112394899,False,False,False,False,176400.0,227526.66666666666
-121.60781157727367,36.7863135204132,33.02793853473224,1725.8633192965885,351.6692409628663,778.0576479739701,382.9255425649613,3.182631532391175,3.727785958313535,0.30492232187476204,1.9097342036588885,False,False,False,True,289300.0,302333.3333333333
-117.62244280772916,34.21955119911513,32.821082983259984,1073.64832680701,181.3615203668718,224.22987910084942,193.79789645431381,4.2379580526505345,6.049823577573662,0.17076378642461273,2.915753143572529,True,False,False,False,220100.0,154386.66666666666
-121.40511578253783,37.83437266009726,26.38182766130791,2264.9330952634423,422.14074374163175,934.1210786325822,386.9140926910171,5.069200617358016,6.070666807152292,0.1608672749250756,2.2985455062913243,True,False,False,False,153700.0,201430.0
-118.44447435986183,34.01835752604694,40.73735092901484,2840.528338541056,644.6628587670881,1142.657485203721,525.9014281398922,3.1752170589221698,4.5944293240081535,0.23708149824980582,1.728332435201291,False,False,False,False,355000.0,345003.3333333333
-118.28664997920907,34.36557532304071,32.48963585727476,2512.1270740889836,940.5765908418095,1942.5309011418938,826.0180488186461,2.586058373675942,3.733372339949688,0.30069368625613646,2.566982023988055,False,False,False,False,201300.0,202456.66666666666
-119.9902883376268,34.419036493036,29.57083474239817,853.453246697974,267.79682729583595,947.2538350877156,261.1309733904541,2.5742640421503156,3.2843923423778634,0.30303013408752205,2.431690754643827,False,False,False,False,275000.0,241903.33333333334
-121.94468579202801,36.85705204300039,23.515974634548247,1262.3374068663659,276.93689637063693,624.823507404246,230.02654970394252,3.7537981054476712,5.812405539591046,0.2137439709262235,3.379192579143129,False,False,False,False,155700.0,225940.0
-117.29187246489268,32.67217389861115,22.83440905150868,3234.1371657659975,765.133902435239,2459.8775448696347,780.7528702254444,2.366317380274039,4.295583785650379,0.2484865517909945,3.5908462697779244,False,False,False,True,93200.0,133886.66666666666
-118.34435802642244,33.8208674759686,38.27058599563048,1360.4852256011452,309.12379245854163,1593.6933804093712,321.44898254231333,2.2852333520283703,3.398316107390657,0.29702247196117076,4.967651203179494,False,False,False,False,131700.0,163440.0
-118.36697304993795,33.86375375305986,34.880597441746616,731.7304773326878,146.09813795095005,511.0090901812514,220.16465290711727,5.405748886730804,3.479153930434372,0.2182891379326059,3.5176312192827033,False,False,False,False,227600.0,198450.0
-118.04291346897084,34.02576186352205,19.561083080721716,1585.542878579474,503.57554847037215,1527.7642637761512,509.79850157078334,2.6653444967077142,4.206336556027763,0.26258275383073254,2.959475107304222,False,False,False,False,163000.0,185490.0
-119.58828737298047,37.35047693552427,11.539294333318598,2477.908734632749,481.3659298197005,805.6086407834546,340.79436948424376,2.7998662329813873,6.231690557436605,0.20066214131198787,2.552277275101893,True,False,False,False,112000.0,109943.33333333333
-117.69070910146532,33.58984326496033,4.618178305673844,9210.906255619255,1299.0881224133327,3162.684592564707,1059.346350680799,6.725580075656965,8.825398906495906,0.14680525327117402,3.21977971211674,False,False,False,False,302000.0,314120.06666666665
-121.16211181996697,37.81009265601031,17.53634825695656,1136.7279860238955,168.5295599038409,522.5498811185203,245.41385596991194,4.2932230896691905,4.672158319031025,0.24598692088934296,2.4149083379862577,True,False,False,False,173300.0,158300.0
-117.3930203183395,34.398162887854134,36.1964079859742,1678.6115755691683,366.22325501986325,1228.8942397826968,350.7546265518987,2.6240578394816554,5.861914288807067,0.20738791099802784,3.948370322466565,True,False,False,False,73400.0,93756.66666666667
-118.35994418444196,33.7373430850818,17.40502755527706,6469.0127459647065,1124.0750108267791,3022.7142908428946,1030.9198136578184,6.18213421192986,5.76768513185796,0.17004349896844362,3.005662233186398,False,False,False,False,500001.0,335626.6666666667
-117.0643342858373,33.14913024535004,32.447133404455336,4157.421669912562,534.2045011115399,1529.5485494246047,587.6542852731135,4.791064526926736,6.033750595644662,0.1602263025938452,2.4981795187214235,False,False,False,True,187700.0,244230.0
-118.68571204096729,34.64530056395345,10.135428405766252,5804.014708511816,1196.3986850798424,3082.498314967069,1016.802238196761,4.063763359629914,5.557410503591244,0.18634740233021113,2.49856464901708,False,False,False,False,194100.0,251433.4
-121.52312034266782,37.112754318823214,13.368673071604082,9175.266850584463,1290.3105388594968,4163.514200967135,1240.0723471908966,7.55559288087131,7.376063263751347,0.14817296146124168,3.388676250034711,False,False,False,False,344500.0,355873.36666666664
-118.31653644720801,33.765413309788315,32.56920657873336,1746.457651889627,376.7789770988159,1598.3502836015919,463.6367583923504,3.133652665785456,3.892775200632233,0.24785349570082132,3.552405973868582,False,False,False,False,152800.0,200610.0
-121.62099759536066,37.55614409810234,8.290718635571068,8103.736536833439,1280.9663287197432,4334.162191319379,1296.1577001401768,5.085749179510335,5.9668941828832045,0.172239496960647,3.5501304204515205,True,False,False,False,156500.0,204046.66666666666
-117.93186553434718,33.416766859658004,24.92599053451884,1727.5132494898558,453.11112460326507,1135.6023636689742,460.67914653983775,3.7821556890218333,5.169111630052545,0.19945488241156104,2.7226720046793225,False,False,False,False,250900.0,237796.66666666666
-121.35638644729227,37.03766320740186,17.740566116681272,3026.7419253967364,826.2759180076923,4220.907330060658,826.8871612636624,2.8198729299956526,3.248216994620764,0.2975955503933815,4.991697452313502,False,False,False,False,127900.0,164503.33333333334
-118.05821124970143,33.91332302710827,31.748863059385506,1979.2268973886346,371.66020332158837,756.2958453557516,323.53502309691925,4.579382209386369,5.686674551279725,0.22268429918908283,2.5477357379843304,False,False,False,False,500001.0,257703.36666666667
-120.1267516305542,36.82464618578614,24.566556043550513,1630.1392341326132,297.9860782685882,849.5263914067527,253.62255520248644,2.2618297711109334,5.190676655703451,0.20761791292584839,4.123329064585137,True,False,False,False,55300.0,69653.33333333333
-122.50527617462517,37.66290351568514,52.95857841208588,2011.3714349726233,246.9071242210619,609.8849011185163,207.86516742284718,8.593631029559251,7.221943998738858,0.12659864727053693,2.802367310328941,False,False,False,True,500001.0,487307.5
-117.95167312288204,33.26751906982887,22.565913812134596,6274.831408525416,1819.0431189677065,4877.130638394137,1636.5220614233572,3.152903895984761,3.7566606681252317,0.30261195485854553,3.171701014556322,False,False,False,False,121400.0,186360.0
-118.10814031133944,33.51508604876613,8.93536519080596,1744.6359634406363,605.3205163918541,1583.0840399777985,595.5008435794907,3.6566019836680788,4.270036450369737,0.24109749612996317,2.78691442175652,False,False,False,False,169800.0,218163.33333333334
-122.35096011049407,38.15876072430622,46.53112928833543,4252.078868227812,836.7813170185107,2036.5252932317403,810.6203321162336,4.604953735814299,4.900156670108811,0.21236928113188494,2.452793741354631,False,False,False,True,275200.0,199153.33333333334
-119.06442181870598,35.651022346132685,16.334124131018726,2884.5132905335913,484.8699541742331,1518.431756637059,505.2069219652708,3.485441662145198,5.795579246198246,0.18110633833869114,3.1354147895922053,True,False,False,False,71800.0,82980.0
-121.35474283781969,39.18867635159297,14.682031477136038,1043.0444965054,199.6019497843159,307.45186983016424,185.75877409791312,1.966575995157159,5.993738555876876,0.15676177495545074,2.2347517939884067,True,False,False,False,145100.0,135056.66666666666
-118.12733676868154,34.20019218063489,29.34149583760595,2425.0902566689056,491.21123930470844,2482.9520720207925,493.91062512251915,3.7918650073010833,4.912589994387336,0.18922225156359912,4.339608519577482,False,False,False,False,173100.0,161086.66666666666
-117.60522661412872,33.98807960558147,14.591407215971534,5560.769005875088,676.149256992389,2405.418941658661,794.6223517107259,8.319206756076078,7.537176723431612,0.13046739089018405,3.0442386967044146,False,False,False,False,326600.0,369350.0333333333
-117.76101892365163,33.992964618710126,28.018044457412884,2086.2636260758204,587.4155945912254,2738.1479751367383,613.3003325181741,2.5555014428775156,3.860005721543458,0.2559359316824113,4.632193130576495,True,False,False,False,100000.0,113473.33333333333
-121.77275538411553,38.03476112356791,6.150504215522088,1087.2794480368711,411.07538836375807,909.1034943290729,389.24185240186034,3.6647793613173802,4.12173419867518,0.23315398290850653,3.0207212210777965,True,False,False,False,181800.0,135190.0
-118.02920435484835,34.03098248527828,43.03715855434294,1203.3161060972059,263.5512752501335,1126.3562636245401,242.21600353741565,3.1831445588575313,4.858938173468628,0.20981837088376346,3.9962043443215642,False,False,False,False,163300.0,159190.0
-118.58472520464515,34.49901436304082,49.9210114039455,1986.831099750092,519.7494983480835,1988.9636791266482,445.6755547213679,1.7561163671939382,4.790896521077358,0.21589789675341428,4.057863925517507,False,False,False,False,95000.0,147063.33333333334
-117.57888954639577,33.3832803028877,34.89495574722243,3599.896131571629,354.863679769091,1469.689907299338,509.88208020856695,5.522492259317036,6.678017140957868,0.14638880312344155,3.0150211146465313,False,False,False,False,200800.0,267026.6666666667
-118.98895674339947,36.56538226950778,19.739546069968323,1075.4061388514617,207.26042716411024,1645.3981150047575,171.85882761167224,2.9150741080479374,6.194359766734794,0.1712301357865709,9.75640730386715,True,False,False,False,123800.0,83616.66666666667
-122.42319504147467,37.52557135648548,32.23157563320533,3978.5142156003085,764.5546163943725,1924.491984222242,678.9855088521632,3.9872253911872892,5.167537316520434,0.20117424251097926,2.8692198924753614,False,False,False,True,342800.0,292690.0
-118.23794352359596,34.820602728628764,31.203746812046987,2549.8897020504623,432.9440788292969,1438.1816344385438,496.6499740269804,4.794585392682462,6.405586062984661,0.1747678055001181,2.610373479825548,True,False,False,False,127700.0,156506.66666666666
-122.422529620384,38.34011842144776,29.86089013168009,2153.64109570309,435.96492502279943,793.0819009514413,291.71852373023086,4.767641674917235,7.186662509474183,0.17978050298235268,2.3755293693628894,True,False,False,False,348200.0,224283.33333333334
-119.66276080522738,36.50958078525075,20.01781856639647,1763.7322211385879,325.95935597734416,1537.9595194634437,250.30788769773358,2.714450870246951,5.732909004299307,0.19165202936119202,5.270692121360471,True,False,False,False,94200.0,69936.66666666667
-122.11760625604772,37.6813802702131,16.764751400017694,4214.9472765293585,802.8241407653245,1798.1825335774015,607.6928223103105,7.726761752024054,6.940724028156531,0.15272930769562987,2.9004805183275892,False,False,True,False,422500.0,405753.4666666667
-117.96586846922689,34.73239271805204,52.081345388101575,984.9518090113154,148.58912686133888,390.37023854450456,227.8732230215304,3.7513036814388547,4.0701809340770465,0.22987084387781453,1.766730920229847,False,False,False,False,474300.0,256023.36666666667
-118.07557347152202,34.02194112686032,24.72109277548369,2181.868763683435,408.88384542877446,1023.7183935611062,317.8099259616791,5.858754781784248,6.55274176116546,0.15336736634174464,3.4331683148735737,False,False,False,False,279200.0,272313.3333333333
-117.11048968213218,32.559541059559805,5.9714258359384385,2667.1252362917435,560.184089732879,1424.5059862199937,606.8756019342927,4.14658221911395,4.971141866829569,0.21815124967469413,2.311600478951985,False,False,False,False,141700.0,172793.33333333334
-122.85729834466716,38.009828646042614,22.720512299285215,12307.210423246088,2226.9048889602627,5560.524304302381,2195.359494872916,5.128605270625351,5.282438540852571,0.18783614731689977,2.439699043212666,False,False,True,False,276300.0,258463.33333333334
-118.61694617897493,33.94351851346216,22.255925281342243,5129.731806234958,1467.1816752331238,2813.0787793055024,1471.0526494350845,3.505974665540379,3.4321482313605105,0.2825672378336248,1.9513008428155294,False,False,False,False,268800.0,338343.43333333335
-118.25665984679628,33.53790707570969,45.54153053596053,1249.4930762281138,247.54203657929958,618.3648173835434,190.16356190026528,1.9126485910687296,5.0614792763564145,0.19996824098121793,3.3798607619744256,False,False,False,False,92600.0,135190.0
